Order_ID,Order_Date,Customer_Name,Country,Region,Salesperson,Category,Product,Quantity,Unit_Price,Discount,Gross_Sales,Net_Sales,Profit,Payment_Mode,Customer_Rating
ORD053481,2024-08-14,Timothy Graham,India,Central,Stacy Good,Clothing,Jeans,12,658,0.29,7896,5606.16,976.86,Net Banking,4
ORD053482,2023-12-11,Sharon Holland,Canada,South,Katherine Stevenson,Clothing,T-Shirt,3,7724,0.05,23172,22013.4,1379.74,Net Banking,4
ORD053483,2023-09-26,Mary Olson,UK,West,Michael Holland,Groceries,Bread,14,2729,0.13,38206,33239.22,4198.7,Net Banking,5
ORD053484,2024-09-02,Dr. Katherine Phillips,USA,North,Lisa Jordan,Sports,Cricket Bat,6,3914,0.03,23484,22779.48,2398.09,Net Banking,3
ORD053485,2023-06-24,Sherry Smith,UK,East,Mr. Nathan Hernandez,Clothing,Jeans,6,2255,0.09,13530,12312.3,3053.48,Net Banking,5
ORD053486,2025-07-10,Donald Lutz,UK,West,Phillip Martin,Furniture,Table,9,1328,0.13,11952,10398.24,2549.67,Debit Card,1
ORD053487,2024-02-25,Christopher Carpenter,Australia,Central,Melissa Ferguson,Clothing,Jacket,19,8054,0.27,153026,111708.98,15986.05,Net Banking,4
ORD053488,2024-01-21,Charles Cordova,USA,Central,Kevin Ross,Furniture,Bed,7,2330,0.17,16310,13537.3,4124.05,UPI,2
ORD053489,2023-10-17,Robert Gonzales,Australia,North,Barbara Sheppard,Sports,Dumbbells,2,6389,0.19,12778,10350.18,710.65,Net Banking,1
ORD053490,2023-01-17,Chad Harrington,UK,West,Cindy Spencer,Clothing,Jeans,8,3802,0.2,30416,24332.8,8166.24,UPI,5
ORD053491,2024-06-08,Patricia West,India,Central,Denise Hester,Clothing,T-Shirt,7,4216,0.12,29512,25970.56,2482.89,Debit Card,5
ORD053492,2023-01-30,Brenda Harris,Australia,West,Chelsea Ellis,Clothing,Jeans,4,2629,0.28,10516,7571.52,1378.33,Net Banking,3
ORD053493,2023-04-13,Timothy Johnson,Australia,Central,Mr. Nathan Hernandez,Clothing,Jacket,3,9438,0.12,28314,24916.32,2511.35,UPI,2
ORD053494,2023-01-18,Clarence Simpson,India,North,Mr. Nathan Hernandez,Clothing,Kurta,20,4544,0.29,90880,64524.8,20280.94,Credit Card,5
ORD053495,2024-12-06,Melissa Clark MD,India,North,Lisa Jordan,Groceries,Rice,12,9461,0.24,113532,86284.32,26269.96,Credit Card,4
ORD053496,2024-04-07,Jennifer Armstrong,India,West,Susan Jones,Electronics,Mobile,16,4004,0.08,64064,58938.88,3253.62,Cash,1
ORD053497,2024-06-10,Deborah Arroyo,Australia,Central,Jennifer Gonzales,Clothing,Jeans,19,3524,0.16,66956,56243.04,6711.98,Credit Card,3
ORD053498,2024-04-11,Ricardo Hardy,India,West,Mitchell Boyer,Clothing,Kurta,9,9422,0.22,84798,66142.44,14167.06,Debit Card,2
ORD053499,2025-04-23,Jamie Casey,USA,East,Cassandra Ferguson,Furniture,Wardrobe,2,8045,0.13,16090,13998.3,1157.21,Net Banking,5
ORD053500,2024-06-03,Christopher Garza,USA,East,Kelli Price,Furniture,Table,17,1236,0.05,21012,19961.4,2321.5,Net Banking,2
ORD053501,2024-03-02,Jason Spence,Canada,East,Nicole Adkins,Clothing,Jacket,3,9906,0.21,29718,23477.22,1306.07,Debit Card,4
ORD053502,2023-08-03,Victoria Best,Australia,West,Diane Webb,Groceries,Snacks,13,7964,0.12,103532,91108.16,21109.98,Cash,5
ORD053503,2023-03-17,Robert Higgins,UK,Central,Stefanie Garcia,Clothing,Jacket,19,1159,0.05,22021,20919.95,1610.39,Debit Card,2
ORD053504,2023-05-21,Dr. Albert Richardson MD,USA,East,Gina Harris,Furniture,Wardrobe,4,8563,0.2,34252,27401.6,7551.56,Debit Card,2
ORD053505,2025-04-30,Cynthia Lewis,Australia,Central,Stacy Good,Groceries,Milk,5,1127,0.1,5635,5071.5,1210.03,Cash,5
ORD053506,2025-07-05,Kevin Ryan,India,South,Gabrielle Mccullough,Sports,Football,3,1734,0.16,5202,4369.68,309.59,Credit Card,5
ORD053507,2025-01-09,Christopher May,India,South,Chelsea Ellis,Clothing,Jeans,10,4019,0.01,40190,39788.1,7260.87,Debit Card,3
ORD053508,2025-09-07,Monica Reyes,Canada,North,Lance Arnold Jr.,Sports,Football,17,3944,0.23,67048,51626.96,7809.93,Debit Card,5
ORD053509,2023-10-07,Dalton Sullivan,Australia,South,Lisa Jordan,Clothing,T-Shirt,12,7092,0.05,85104,80848.8,16223.32,Net Banking,3
ORD053510,2023-02-27,Lori Dawson,UK,South,Brandon Hendricks,Electronics,Headphones,13,8998,0.12,116974,102937.12,27954.31,Net Banking,5
ORD053511,2024-12-16,Jacob Williams,India,West,Jorge Smith,Clothing,T-Shirt,6,5310,0.14,31860,27399.6,3240.45,Debit Card,5
ORD053512,2023-03-04,Jason Jones,Australia,Central,Jessica Hodge,Electronics,Laptop,10,2636,0.14,26360,22669.6,7286.16,Net Banking,2
ORD053513,2023-02-16,Adrian Middleton,USA,North,Jennifer Gonzales,Groceries,Oil,18,2016,0.1,36288,32659.2,2567.34,Cash,1
ORD053514,2023-02-21,Kenneth Hooper,USA,North,Chelsea Ellis,Clothing,Shoes,9,1960,0.11,17640,15699.6,4441.58,Net Banking,4
ORD053515,2025-07-11,Mike Williams,USA,South,Timothy Yates,Sports,Tennis Racket,7,6465,0.23,45255,34846.35,7335.91,Net Banking,2
ORD053516,2024-03-09,Joshua Hawkins,Australia,North,Michael Holland,Clothing,Jeans,19,4264,0.26,81016,59951.84,17892.52,Credit Card,3
ORD053517,2023-05-12,Lauren Stewart,Canada,North,Susan Jones,Groceries,Snacks,4,3267,0.22,13068,10193.04,2831.69,Credit Card,5
ORD053518,2023-04-17,Christy Hill,Canada,Central,Susan Jones,Furniture,Wardrobe,2,4833,0.12,9666,8506.08,994.97,Credit Card,4
ORD053519,2024-08-04,Lisa Larson,India,West,Lance Arnold Jr.,Electronics,Headphones,20,2847,0.29,56940,40427.4,10237.73,Net Banking,3
ORD053520,2023-01-06,Madeline Phillips,UK,North,Sydney Kelley,Sports,Dumbbells,9,1940,0.22,17460,13618.8,3313.8,UPI,3
ORD053521,2023-03-11,Catherine Mason,Canada,South,Paul Johnson,Groceries,Milk,3,2019,0.15,6057,5148.45,554.57,Credit Card,5
ORD053522,2023-02-08,Morgan Wolfe,Canada,West,Timothy Yates,Sports,Tennis Racket,20,9454,0.27,189080,138028.4,7552.6,Credit Card,1
ORD053523,2025-08-03,Dr. Tiffany Reed,Canada,South,Teresa Kirby,Groceries,Oil,11,7951,0.16,87461,73467.24,10775.09,Debit Card,3
ORD053524,2023-05-01,Samuel Johnson,Australia,South,Timothy Yates,Furniture,Bed,16,7668,0.05,122688,116553.6,28385.28,Credit Card,2
ORD053525,2023-11-13,Morgan Ramirez,USA,South,Sydney Kelley,Clothing,Shoes,9,3404,0.24,30636,23283.36,5796.05,Net Banking,3
ORD053526,2023-05-25,Andrew Foster,USA,East,Barbara Sheppard,Furniture,Table,12,685,0.2,8220,6576.0,791.48,Credit Card,3
ORD053527,2025-07-23,Juan Williams,Canada,South,Cassandra Ferguson,Clothing,Shoes,3,240,0.08,720,662.4,173.77,Credit Card,4
ORD053528,2024-03-10,Christopher Taylor,USA,East,Jennifer Gonzales,Sports,Football,16,314,0.1,5024,4521.6,1277.84,UPI,4
ORD053529,2023-05-05,Bryan Thomas,UK,West,Brittany Bailey,Groceries,Milk,15,2465,0.28,36975,26622.0,7578.51,UPI,1
ORD053530,2024-03-13,Christina Taylor,India,Central,Sydney Kelley,Sports,Dumbbells,2,7367,0.29,14734,10461.14,524.23,Debit Card,5
ORD053531,2023-06-07,Oscar Mckinney,UK,West,Kelli Price,Sports,Dumbbells,12,8106,0.23,97272,74899.44,17579.71,Net Banking,1
ORD053532,2025-07-21,Matthew Patterson,India,South,Lauren Jones,Clothing,Kurta,4,1535,0.04,6140,5894.4,1562.48,Debit Card,4
ORD053533,2025-01-16,Miguel Fisher,India,North,Kelsey Perez,Clothing,Kurta,20,1953,0.17,39060,32419.8,2032.74,Debit Card,4
ORD053534,2025-03-28,Christine Orr,India,South,Kathleen Colon,Groceries,Rice,8,7450,0.14,59600,51256.0,10725.76,Debit Card,2
ORD053535,2023-06-16,Joyce Alexander,Canada,West,Susan Jones,Electronics,Keyboard,19,4375,0.18,83125,68162.5,7920.75,Net Banking,1
ORD053536,2024-10-18,David Mckenzie,UK,Central,Kevin Kidd,Furniture,Chair,10,6885,0.15,68850,58522.5,15331.03,UPI,2
ORD053537,2025-05-24,Crystal Baker,Canada,South,Lauren Raymond,Electronics,Keyboard,7,7313,0.23,51191,39417.07,13005.83,Credit Card,3
ORD053538,2023-10-23,Travis Garcia,Australia,South,Susan Jones,Sports,Football,11,9606,0.23,105666,81362.82,6694.41,Credit Card,1
ORD053539,2025-01-21,Tyler Pittman,India,South,Sydney Kelley,Clothing,Kurta,3,3639,0.29,10917,7751.07,1334.08,Cash,5
ORD053540,2023-07-24,Joseph Mosley,India,South,Kelli Price,Furniture,Chair,9,9894,0.03,89046,86374.62,24922.42,Net Banking,5
ORD053541,2023-03-04,Joshua Bryan,Canada,North,Jessica Hodge,Sports,Cricket Bat,3,6813,0.25,20439,15329.25,5059.62,Net Banking,3
ORD053542,2024-03-10,Paul Liu,UK,North,Chelsea Ellis,Groceries,Oil,13,3354,0.1,43602,39241.8,13598.1,Credit Card,4
ORD053543,2025-09-13,Michael Sanchez,USA,East,Mitchell Boyer,Clothing,Jacket,2,3702,0.29,7404,5256.84,513.9,UPI,2
ORD053544,2024-04-24,Bryan Owens,UK,Central,Julie Lopez,Furniture,Wardrobe,12,9095,0.1,109140,98226.0,24091.08,Credit Card,2
ORD053545,2024-10-04,Lisa Underwood,India,East,Kevin Kidd,Groceries,Milk,3,1521,0.14,4563,3924.18,1271.88,Cash,2
ORD053546,2024-10-26,Kayla Brady,UK,Central,Timothy Yates,Furniture,Bed,1,8530,0.12,8530,7506.4,406.85,Credit Card,1
ORD053547,2025-08-11,Christopher Rose,Australia,North,Lisa Jordan,Furniture,Chair,3,3373,0.12,10119,8904.72,821.45,Credit Card,4
ORD053548,2024-01-17,Sandra Bonilla,UK,North,Denise Hester,Sports,Football,13,7462,0.13,97006,84395.22,27415.9,Credit Card,3
ORD053549,2024-06-24,Michael Stewart,Australia,East,Mitchell Boyer,Sports,Dumbbells,3,6636,0.13,19908,17319.96,5693.58,Cash,2
ORD053550,2024-11-09,Frank Roberts,India,West,Chelsea Ellis,Clothing,Jeans,8,5405,0.3,43240,30268.0,4497.84,Net Banking,4
ORD053551,2025-06-27,Gerald Clark,India,Central,Teresa Kirby,Groceries,Rice,4,9807,0.29,39228,27851.88,6062.2,Net Banking,3
ORD053552,2025-09-15,Christopher Martinez,USA,North,Kevin Kidd,Sports,Football,16,6973,0.26,111568,82560.32,18145.43,Credit Card,5
ORD053553,2025-05-30,Ryan Harrington,Australia,Central,Cassandra Ferguson,Sports,Tennis Racket,1,8189,0.27,8189,5977.97,417.45,UPI,3
ORD053554,2024-05-18,Gregory Lopez,India,North,Sherry Young,Clothing,T-Shirt,2,9151,0.07,18302,17020.86,2662.96,Cash,2
ORD053555,2025-07-16,Steven Stewart,Australia,East,Lisa Jordan,Clothing,Kurta,1,4322,0.24,4322,3284.72,175.89,Net Banking,4
ORD053556,2024-04-29,Michael Campos,India,West,Michael Holland,Furniture,Wardrobe,6,5588,0.07,33528,31181.04,10046.24,UPI,1
ORD053557,2024-07-09,Jermaine Brown,Canada,West,Gina Harris,Groceries,Oil,7,8635,0.08,60445,55609.4,10892.18,Cash,2
ORD053558,2023-11-14,Lisa Henderson,USA,East,Lisa Jordan,Electronics,Headphones,12,2512,0.07,30144,28033.92,4780.95,Debit Card,2
ORD053559,2024-03-24,Dawn Smith,Canada,West,Cassandra Ferguson,Groceries,Oil,12,5865,0.09,70380,64045.8,13126.05,Net Banking,2
ORD053560,2024-08-04,Lauren Le,Australia,West,Jamie Griffin,Furniture,Table,20,9008,0.15,180160,153136.0,39933.41,UPI,5
ORD053561,2023-01-08,William Gregory,Australia,West,Kelli Price,Clothing,Jacket,7,556,0.29,3892,2763.32,767.19,Net Banking,2
ORD053562,2024-07-18,Leonard Williams,UK,Central,Sherry Young,Clothing,T-Shirt,15,9296,0.03,139440,135256.8,34986.74,Cash,4
ORD053563,2023-02-02,Sarah Ibarra,Canada,North,Cassandra Ferguson,Furniture,Wardrobe,13,4000,0.13,52000,45240.0,2401.86,Credit Card,5
ORD053564,2023-09-06,Margaret Washington,Australia,North,Nicole Adkins,Sports,Dumbbells,10,3039,0.11,30390,27047.1,4468.68,Cash,2
ORD053565,2023-01-28,Jennifer Smith,Canada,North,Lance Arnold Jr.,Electronics,Headphones,5,1185,0.08,5925,5451.0,1715.4,UPI,3
ORD053566,2025-06-02,Debra Cook,Australia,Central,Pamela Mckinney,Furniture,Chair,19,7341,0.07,139479,129715.47,17281.41,Debit Card,4
ORD053567,2024-03-07,Morgan Mercado,USA,East,Teresa Kirby,Furniture,Wardrobe,6,3179,0.01,19074,18883.26,2608.8,Credit Card,1
ORD053568,2025-08-07,Kenneth Shea,UK,Central,Cindy Spencer,Clothing,T-Shirt,2,424,0.26,848,627.52,171.31,Net Banking,4
ORD053569,2023-09-06,Jennifer Clayton,India,South,Diane Webb,Groceries,Rice,19,7549,0.08,143431,131956.52,35011.31,UPI,3
ORD053570,2025-09-07,Lisa Gallagher,USA,South,Elizabeth Campbell,Clothing,Jeans,11,5221,0.18,57431,47093.42,2719.26,Credit Card,1
ORD053571,2023-08-02,Alexander Miles,USA,East,Brittany Bailey,Electronics,Monitor,17,6073,0.1,103241,92916.9,16437.3,Net Banking,1
ORD053572,2024-04-05,Christine Lawrence,Australia,North,Stacy Good,Furniture,Chair,4,9045,0.14,36180,31114.8,2424.99,Net Banking,1
ORD053573,2024-08-15,James Carroll,Canada,North,Alexis Lee,Groceries,Snacks,9,6652,0.22,59868,46697.04,12761.2,Debit Card,2
ORD053574,2025-08-16,Jose Hernandez,USA,West,Kevin Kidd,Sports,Yoga Mat,12,3346,0.23,40152,30917.04,9908.14,Cash,5
ORD053575,2024-02-08,Joseph Lowery,USA,West,Sherry Young,Groceries,Oil,6,4787,0.12,28722,25275.36,4553.24,Net Banking,5
ORD053576,2025-08-19,Timothy Salinas,India,Central,Chelsea Ellis,Electronics,Headphones,18,748,0.28,13464,9694.08,607.6,UPI,5
ORD053577,2023-12-01,Joseph Sullivan,Canada,Central,Chad Zamora,Groceries,Bread,11,4947,0.11,54417,48431.13,13470.13,Cash,4
ORD053578,2024-11-23,Christopher Brennan,USA,North,Christina Becker,Groceries,Milk,11,6739,0.04,74129,71163.84,17837.74,UPI,1
ORD053579,2024-09-06,Tanya Rodriguez,USA,East,Kelsey Perez,Groceries,Snacks,6,8845,0.26,53070,39271.8,9072.45,Debit Card,3
ORD053580,2023-02-13,Colin Cook,USA,North,Christina Becker,Electronics,Monitor,1,6812,0.12,6812,5994.56,1718.4,Net Banking,2
ORD053581,2023-06-14,Samuel Black,UK,North,Timothy Yates,Furniture,Chair,14,4615,0.02,64610,63317.8,7331.71,Debit Card,5
ORD053582,2025-01-29,Jennifer Blair,Australia,Central,Sydney Kelley,Sports,Dumbbells,8,9008,0.01,72064,71343.36,14013.23,Credit Card,4
ORD053583,2024-04-13,Meagan Obrien,India,North,Gina Harris,Groceries,Milk,13,7435,0.18,96655,79257.1,17731.86,Credit Card,5
ORD053584,2023-12-21,Bethany Abbott,USA,North,Jennifer Barry,Furniture,Table,8,1995,0.21,15960,12608.4,3115.8,Cash,4
ORD053585,2024-12-08,Joyce Ramsey,Australia,South,Cindy Spencer,Electronics,Monitor,19,5946,0.12,112974,99417.12,13676.85,UPI,4
ORD053586,2023-09-19,Seth Ramos,Australia,West,Brandon Hendricks,Groceries,Oil,3,3003,0.16,9009,7567.56,587.75,Net Banking,3
ORD053587,2024-08-22,Katherine Shelton,India,South,Brittany Bailey,Clothing,Kurta,8,7883,0.11,63064,56126.96,10742.79,Debit Card,2
ORD053588,2023-05-21,Jeffrey Lyons,Australia,Central,Kathleen Colon,Groceries,Oil,8,7528,0.1,60224,54201.6,13870.01,UPI,3
ORD053589,2023-12-04,Margaret Brooks,USA,South,Michael Holland,Sports,Dumbbells,16,9874,0.0,157984,157984.0,36914.48,Debit Card,1
ORD053590,2023-06-20,Roger Coleman,USA,North,Mitchell Boyer,Clothing,Shoes,10,9838,0.21,98380,77720.2,18358.16,Debit Card,3
ORD053591,2024-03-28,Michael Mclean,Canada,North,Brittany Bailey,Furniture,Wardrobe,5,4367,0.27,21835,15939.55,4807.2,Credit Card,5
ORD053592,2023-02-22,Eric Jones,India,West,Sydney Kelley,Clothing,Jacket,16,706,0.22,11296,8810.88,2363.5,UPI,2
ORD053593,2023-03-23,Cynthia Garrett,Australia,Central,Kristi Miller,Sports,Football,4,5807,0.15,23228,19743.8,3315.2,Credit Card,2
ORD053594,2025-05-07,James Rich,Canada,East,Chelsea Ellis,Sports,Tennis Racket,14,9998,0.24,139972,106378.72,31806.18,Credit Card,4
ORD053595,2024-02-09,Kimberly Johnson,UK,East,Sara Jones,Furniture,Table,2,6658,0.17,13316,11052.28,1961.98,Cash,5
ORD053596,2025-03-12,Margaret Massey,India,North,Summer Arias,Furniture,Table,15,8618,0.03,129270,125391.9,12501.87,Credit Card,1
ORD053597,2024-10-16,Beverly Lloyd,Canada,East,Cindy Spencer,Electronics,Headphones,1,4821,0.21,4821,3808.59,1053.21,Credit Card,3
ORD053598,2025-06-14,Kenneth Thomas,USA,South,Sherry Young,Electronics,Monitor,11,5924,0.18,65164,53434.48,6134.16,Credit Card,3
ORD053599,2023-11-10,Justin Meyers,UK,West,Barbara Sheppard,Sports,Dumbbells,15,3680,0.15,55200,46920.0,15478.47,Credit Card,4
ORD053600,2023-10-24,Sarah Ellis,India,South,Sara Jones,Furniture,Chair,13,6723,0.05,87399,83029.05,9383.81,Credit Card,3
ORD053601,2024-09-26,Shannon Cook,India,South,Jessica Hodge,Clothing,T-Shirt,10,942,0.21,9420,7441.8,808.31,Cash,3
ORD053602,2024-08-16,Scott Cabrera,Australia,East,Mr. Nathan Hernandez,Groceries,Snacks,6,5210,0.11,31260,27821.4,6608.69,UPI,4
ORD053603,2023-05-25,Amy Scott,Canada,East,Elizabeth Campbell,Clothing,Kurta,3,4624,0.29,13872,9849.12,2632.47,Debit Card,1
ORD053604,2025-05-18,Jon Mitchell,Australia,Central,Jessica Hodge,Groceries,Oil,15,7851,0.23,117765,90679.05,8050.88,Credit Card,4
ORD053605,2025-04-08,Hector Velasquez,Australia,South,Stefanie Garcia,Clothing,T-Shirt,9,9439,0.15,84951,72208.35,10608.76,UPI,4
ORD053606,2023-10-24,Amanda Adams,UK,Central,Samantha Anderson,Electronics,Headphones,1,415,0.08,415,381.8,115.92,Credit Card,3
ORD053607,2023-10-16,Heather Black,Australia,North,Lauren Jones,Sports,Yoga Mat,1,4265,0.06,4265,4009.1,373.42,Credit Card,2
ORD053608,2025-01-28,Michael Bray,UK,South,Teresa Kirby,Electronics,Mobile,3,2048,0.06,6144,5775.36,1364.9,Net Banking,2
ORD053609,2024-12-17,Cassandra Chapman,Canada,Central,Timothy Yates,Groceries,Oil,13,4564,0.17,59332,49245.56,4708.36,Debit Card,4
ORD053610,2023-10-30,Whitney Mitchell,Australia,Central,Christina Becker,Clothing,Jacket,16,6213,0.0,99408,99408.0,16955.16,Debit Card,5
ORD053611,2023-12-05,Amanda Hopkins,USA,Central,Katherine Stevenson,Groceries,Rice,6,7255,0.06,43530,40918.2,4068.18,Credit Card,4
ORD053612,2025-09-05,Chris Weber,Australia,South,Chelsea Ellis,Clothing,Jacket,17,3646,0.12,61982,54544.16,10164.77,UPI,4
ORD053613,2025-01-03,Kara Bonilla,USA,West,Julie Lopez,Groceries,Bread,16,3129,0.05,50064,47560.8,2615.25,Net Banking,1
ORD053614,2025-05-16,Courtney Hall,Canada,North,Timothy Yates,Clothing,T-Shirt,12,814,0.24,9768,7423.68,588.7,Credit Card,3
ORD053615,2024-11-14,Tanya Price,Australia,North,Barbara Sheppard,Furniture,Wardrobe,12,3417,0.2,41004,32803.2,2333.58,UPI,4
ORD053616,2024-03-18,Carol Stanton,UK,South,Kevin Ross,Sports,Dumbbells,9,8523,0.25,76707,57530.25,15256.01,Cash,4
ORD053617,2025-05-07,Leroy Olson,USA,Central,Lance Arnold Jr.,Groceries,Snacks,16,8696,0.05,139136,132179.2,27661.1,UPI,1
ORD053618,2024-10-12,Amy Ford,USA,West,Kevin Ross,Clothing,Jeans,4,735,0.07,2940,2734.2,417.39,Net Banking,1
ORD053619,2024-06-11,Timothy Mullins,India,South,Jorge Smith,Groceries,Snacks,16,6187,0.14,98992,85133.12,6280.88,Credit Card,4
ORD053620,2024-02-19,Anthony Brown,India,East,Pamela Mckinney,Furniture,Wardrobe,1,4022,0.06,4022,3780.68,1110.08,Debit Card,4
ORD053621,2025-01-10,Steven Tanner,USA,Central,Gina Harris,Groceries,Oil,9,1871,0.2,16839,13471.2,2275.39,Cash,4
ORD053622,2023-12-07,Michelle Juarez,Canada,North,Melissa Ferguson,Clothing,Jacket,10,619,0.03,6190,6004.3,1265.97,Cash,1
ORD053623,2024-07-12,Katrina Merritt,UK,East,Mr. Nathan Hernandez,Groceries,Rice,6,1559,0.07,9354,8699.22,1340.76,UPI,4
ORD053624,2025-03-19,Brandy Banks,USA,East,Stefanie Garcia,Groceries,Milk,5,8401,0.0,42005,42005.0,4170.91,UPI,3
ORD053625,2025-02-03,Christopher Powell,India,North,Mark Green,Electronics,Laptop,6,2667,0.16,16002,13441.68,4544.57,UPI,2
ORD053626,2023-03-31,Miranda Smith,UK,North,Elizabeth Campbell,Groceries,Milk,13,3659,0.11,47567,42334.63,8187.75,Cash,3
ORD053627,2024-09-25,Brenda Dixon,Australia,East,Alexis Lee,Electronics,Headphones,7,1733,0.2,12131,9704.8,1303.8,Net Banking,5
ORD053628,2023-08-01,Matthew Kim,Australia,Central,Sherry Young,Electronics,Monitor,9,6068,0.23,54612,42051.24,2567.11,Credit Card,1
ORD053629,2023-01-10,Joanna Cruz,Canada,North,Barbara Sheppard,Electronics,Keyboard,5,4291,0.11,21455,19094.95,6420.45,Credit Card,3
ORD053630,2024-09-16,Lisa Brewer,USA,Central,Sara Jones,Sports,Yoga Mat,18,7470,0.15,134460,114291.0,31510.12,Debit Card,2
ORD053631,2024-05-26,Keith Mccoy,USA,West,Nicole Adkins,Furniture,Bed,4,252,0.15,1008,856.8,47.65,Credit Card,5
ORD053632,2023-07-30,Joy Coleman,UK,South,Stefanie Garcia,Clothing,Jeans,12,2110,0.07,25320,23547.6,6547.46,Debit Card,2
ORD053633,2025-07-30,Donald Hughes,UK,Central,Kevin Ross,Furniture,Sofa,12,6146,0.17,73752,61214.16,7965.15,Cash,4
ORD053634,2023-01-18,Tracy Chang,UK,North,Jennifer Barry,Groceries,Bread,3,9464,0.14,28392,24417.12,7051.2,Net Banking,1
ORD053635,2024-10-28,Grace Smith,Canada,Central,Michael Holland,Clothing,Jeans,7,5772,0.09,40404,36767.64,2589.46,UPI,2
ORD053636,2025-07-06,Lori Davis,USA,South,Lauren Jones,Electronics,Headphones,7,5644,0.09,39508,35952.28,4362.53,Net Banking,5
ORD053637,2025-09-16,Gregory Rice,Canada,East,Elizabeth Campbell,Furniture,Chair,17,4598,0.26,78166,57842.84,7557.08,Credit Card,2
ORD053638,2023-03-01,Danielle King,India,South,Stacy Good,Furniture,Chair,10,6426,0.22,64260,50122.8,5122.19,Net Banking,2
ORD053639,2025-03-20,Jeffrey Hall,India,West,Jennifer Gonzales,Sports,Yoga Mat,18,1489,0.1,26802,24121.8,6688.43,Credit Card,1
ORD053640,2025-07-30,Gregory Villanueva,India,Central,Mark Green,Groceries,Oil,14,3270,0.05,45780,43491.0,7633.52,Credit Card,5
ORD053641,2024-04-14,Eric Hernandez,USA,West,Teresa Kirby,Sports,Yoga Mat,10,1013,0.1,10130,9117.0,3131.79,UPI,1
ORD053642,2025-05-25,Jeffrey Kaiser,UK,North,Kevin Ross,Electronics,Mobile,11,9845,0.1,108295,97465.5,33461.46,Credit Card,1
ORD053643,2023-04-22,Colleen Gomez,India,South,Sherry Young,Furniture,Bed,20,5762,0.08,115240,106020.8,19680.0,Net Banking,1
ORD053644,2023-05-08,Elizabeth Keith,Australia,South,Mitchell Boyer,Electronics,Monitor,16,7373,0.15,117968,100272.8,5414.93,Debit Card,1
ORD053645,2024-07-12,John Miller,Canada,West,Teresa Kirby,Furniture,Sofa,20,8984,0.12,179680,158118.4,54126.46,UPI,1
ORD053646,2023-08-10,Roger Thompson,India,North,Mr. Nathan Hernandez,Furniture,Sofa,12,7959,0.01,95508,94552.92,5248.53,Net Banking,2
ORD053647,2024-06-30,Tonya Smith,Australia,North,Paul Johnson,Furniture,Bed,14,5579,0.28,78106,56236.32,12848.73,Credit Card,4
ORD053648,2024-03-12,Stacy Garcia,Australia,North,Barbara Sheppard,Electronics,Headphones,7,4435,0.11,31045,27630.05,3763.28,Credit Card,4
ORD053649,2024-08-04,Gordon Shepard,India,East,Melissa Ferguson,Sports,Yoga Mat,17,8827,0.17,150059,124548.97,18023.87,Cash,4
ORD053650,2023-12-24,James Wright,USA,South,Jorge Smith,Furniture,Sofa,5,6327,0.15,31635,26889.75,3557.28,Net Banking,2
ORD053651,2024-08-03,Joseph Stephens,Canada,Central,Pamela Mckinney,Groceries,Milk,15,7391,0.11,110865,98669.85,27799.41,Net Banking,2
ORD053652,2023-01-28,Douglas Weaver,India,South,Teresa Kirby,Sports,Dumbbells,7,3886,0.11,27202,24209.78,1518.62,Credit Card,4
ORD053653,2024-04-28,Ann Jones,UK,Central,Stacy Good,Furniture,Bed,16,7530,0.26,120480,89155.2,27040.64,Debit Card,1
ORD053654,2024-07-11,Doris Burke,India,East,Paul Johnson,Electronics,Mobile,14,7669,0.27,107366,78377.18,4663.83,Credit Card,2
ORD053655,2024-12-10,Christopher Collins,Australia,South,Jennifer Barry,Furniture,Bed,2,5479,0.28,10958,7889.76,1977.37,Net Banking,4
